,t,px,psi_px
40196,156.0,0.4189,311.6
10244,39.0,0.4189,7.637e-12
35076,136.0,0.4189,11.77
11524,44.0,0.4189,4.615e-11
39428,153.0,0.4189,265.1
47364,184.0,0.4189,47620.0
30980,120.0,0.4189,1.373
21508,83.0,0.4189,9.175e-05
1796,6.0,0.4189,8.686e-13
12548,48.0,0.4189,5.669e-10
37124,144.0,0.4189,67.5
17156,66.0,0.4189,1.944e-06
39940,155.0,0.4189,339.9
45316,176.0,0.4189,72460.0
34308,133.0,0.4189,7.757
42500,165.0,0.4189,8127.0
22532,87.0,0.4189,7.506e-05
260,0.0,0.4189,3.503e-14
17412,67.0,0.4189,2.34e-06
44292,172.0,0.4189,85370.0
34564,134.0,0.4189,15.35
21252,82.0,0.4189,5.956e-05
32004,124.0,0.4189,4.277
7428,28.0,0.4189,4.401e-13
19460,75.0,0.4189,1.152e-05
28676,111.0,0.4189,0.05983
14852,57.0,0.4189,2.142e-07
9988,38.0,0.4189,5.538e-12
27908,108.0,0.4189,0.02076
3076,11.0,0.4189,2.953e-13
4100,15.0,0.4189,5.583e-13
5636,21.0,0.4189,7.706e-13
27140,105.0,0.4189,0.01376
46084,179.0,0.4189,59730.0
7172,27.0,0.4189,1.785e-13
43012,167.0,0.4189,18200.0
8708,33.0,0.4189,1.927e-12
30468,118.0,0.4189,0.6503
25860,100.0,0.4189,0.005973
47620,185.0,0.4189,53590.0
10500,40.0,0.4189,1.027e-11
44548,173.0,0.4189,94670.0
14596,56.0,0.4189,2.003e-07
48644,189.0,0.4189,36180.0
25604,99.0,0.4189,0.004175
11012,42.0,0.4189,2.302e-11
32260,125.0,0.4189,5.261
17668,68.0,0.4189,2.18e-06
5892,22.0,0.4189,6.686e-13
23812,92.0,0.4189,0.000849
41220,160.0,0.4189,4404.0
44804,174.0,0.4189,97460.0
7940,30.0,0.4189,6.618e-13
48388,188.0,0.4189,40060.0
24324,94.0,0.4189,0.001491
772,2.0,0.4189,7.299e-13
25348,98.0,0.4189,0.003042
23556,91.0,0.4189,0.0005304
19204,74.0,0.4189,8.465e-06
20740,80.0,0.4189,1.259e-05
50948,198.0,0.4189,56600.0
34820,135.0,0.4189,14.95
6916,26.0,0.4189,1.73e-13
19716,76.0,0.4189,1.169e-05
40708,158.0,0.4189,2005.0
37380,145.0,0.4189,68.93
36612,142.0,0.4189,39.93
39172,152.0,0.4189,224.0
16900,65.0,0.4189,1.461e-06
34052,132.0,0.4189,9.765
15108,58.0,0.4189,2.538e-07
29188,113.0,0.4189,0.0686
24580,95.0,0.4189,0.001805
50692,197.0,0.4189,60740.0
20996,81.0,0.4189,3.13e-05
23044,89.0,0.4189,0.0002527
45828,178.0,0.4189,55750.0
30724,119.0,0.4189,0.9495
14340,55.0,0.4189,1.974e-07
9220,35.0,0.4189,2.305e-12
30212,117.0,0.4189,0.598
46340,180.0,0.4189,58820.0
5380,20.0,0.4189,6.801e-13
36100,140.0,0.4189,29.3
36868,143.0,0.4189,48.41
22020,85.0,0.4189,6.45e-05
38148,148.0,0.4189,105.8
35332,137.0,0.4189,9.559
26116,101.0,0.4189,0.008644
33284,129.0,0.4189,11.32
8196,31.0,0.4189,8.971e-13
31492,122.0,0.4189,2.907
29700,115.0,0.4189,0.3126
43268,168.0,0.4189,32070.0
38660,150.0,0.4189,122.3
8452,32.0,0.4189,1.409e-12
24068,93.0,0.4189,0.001152
2052,7.0,0.4189,3.271e-13
33028,128.0,0.4189,9.265
13316,51.0,0.4189,2.22e-08
4868,18.0,0.4189,7.593e-14
4612,17.0,0.4189,4.727e-13
10756,41.0,0.4189,1.526e-11
9476,36.0,0.4189,2.953e-12
27652,107.0,0.4189,0.01346
22788,88.0,0.4189,0.0001246
3588,13.0,0.4189,1.077e-12
18436,71.0,0.4189,2.907e-06
23300,90.0,0.4189,0.0004118
16388,63.0,0.4189,6.2e-07
42244,164.0,0.4189,8110.0
20228,78.0,0.4189,7.87e-06
28420,110.0,0.4189,0.06663
13572,52.0,0.4189,6.473e-08
16132,62.0,0.4189,3.246e-07
22276,86.0,0.4189,5.775e-05
49668,193.0,0.4189,43630.0
51460,200.0,0.4189,55130.0
39684,154.0,0.4189,314.8
15876,61.0,0.4189,2.1e-07
13060,50.0,0.4189,6.247e-09
18180,70.0,0.4189,2.272e-06
24836,96.0,0.4189,0.00171
33540,130.0,0.4189,10.37
4,0.0,0.4189,3.503e-14
26372,102.0,0.4189,0.01202
6660,25.0,0.4189,6.134e-13
43524,169.0,0.4189,41680.0
9732,37.0,0.4189,4.037e-12
18948,73.0,0.4189,5.545e-06
38404,149.0,0.4189,96.36
6404,24.0,0.4189,9.82e-13
11268,43.0,0.4189,3.337e-11
46852,182.0,0.4189,38460.0
18692,72.0,0.4189,4.04e-06
45572,177.0,0.4189,60770.0
31236,121.0,0.4189,1.995
49156,191.0,0.4189,41720.0
40964,159.0,0.4189,4096.0
15620,60.0,0.4189,2.113e-07
29444,114.0,0.4189,0.1391
45060,175.0,0.4189,88090.0
28932,112.0,0.4189,0.04362
42756,166.0,0.4189,9681.0
8964,34.0,0.4189,2.166e-12
35844,139.0,0.4189,16.48
48132,187.0,0.4189,51460.0
47108,183.0,0.4189,41900.0
12036,46.0,0.4189,1.098e-10
32772,127.0,0.4189,6.847
35588,138.0,0.4189,9.246
6148,23.0,0.4189,8.184e-13
2564,9.0,0.4189,4.789e-13
26628,103.0,0.4189,0.01442
24581,95.0,0.5236,205500.0
18437,71.0,0.5236,213100.0
23045,89.0,0.5236,196400.0
5381,20.0,0.5236,223700.0
20997,81.0,0.5236,205300.0
35333,137.0,0.5236,177100.0
43269,168.0,0.5236,110800.0
14341,55.0,0.5236,206400.0
38405,149.0,0.5236,170200.0
45829,178.0,0.5236,4286.0
29189,113.0,0.5236,204800.0
6917,26.0,0.5236,223700.0
49157,191.0,0.5236,69690.0
25349,98.0,0.5236,204000.0
15877,61.0,0.5236,200500.0
43525,169.0,0.5236,102000.0
24325,94.0,0.5236,212700.0
19205,74.0,0.5236,205000.0
5893,22.0,0.5236,223700.0
48389,188.0,0.5236,50960.0
21509,83.0,0.5236,195600.0
44805,174.0,0.5236,28780.0
23813,92.0,0.5236,211800.0
41221,160.0,0.5236,135600.0
12037,46.0,0.5236,223400.0
8453,32.0,0.5236,223500.0
17669,68.0,0.5236,196300.0
19717,76.0,0.5236,192000.0
8197,31.0,0.5236,223500.0
10757,41.0,0.5236,223500.0
37381,145.0,0.5236,170800.0
46341,180.0,0.5236,4697.0
47109,183.0,0.5236,8910.0
42245,164.0,0.5236,140200.0
30725,119.0,0.5236,197400.0
9221,35.0,0.5236,223500.0
3589,13.0,0.5236,223700.0
15109,58.0,0.5236,218500.0
45573,177.0,0.5236,4378.0
6405,24.0,0.5236,223700.0
14853,57.0,0.5236,217900.0
24069,93.0,0.5236,214900.0
48645,189.0,0.5236,54230.0
38661,150.0,0.5236,172200.0
33029,128.0,0.5236,201200.0
14597,56.0,0.5236,213700.0
47621,185.0,0.5236,12250.0
19461,75.0,0.5236,196400.0
44549,173.0,0.5236,44950.0
10501,40.0,0.5236,223600.0
8965,34.0,0.5236,223600.0
11269,43.0,0.5236,223500.0
35589,138.0,0.5236,176800.0
25861,100.0,0.5236,214000.0
8709,33.0,0.5236,223600.0
30469,118.0,0.5236,202200.0
26629,103.0,0.5236,193300.0
29445,114.0,0.5236,201400.0
46085,179.0,0.5236,4889.0
7173,27.0,0.5236,223700.0
5637,21.0,0.5236,223700.0
39941,155.0,0.5236,167400.0
27141,105.0,0.5236,202600.0
4101,15.0,0.5236,223700.0
3077,11.0,0.5236,223700.0
18693,72.0,0.5236,213500.0
43013,167.0,0.5236,119500.0
27909,108.0,0.5236,202300.0
45317,176.0,0.5236,9213.0
49669,193.0,0.5236,54090.0
30213,117.0,0.5236,198900.0
12549,48.0,0.5236,222700.0
37125,144.0,0.5236,168500.0
34053,132.0,0.5236,182200.0
28677,111.0,0.5236,200700.0
16901,65.0,0.5236,211200.0
39173,152.0,0.5236,169600.0
32261,125.0,0.5236,191300.0
42757,166.0,0.5236,130400.0
36613,142.0,0.5236,177600.0
11013,42.0,0.5236,223500.0
2053,7.0,0.5236,223700.0
25605,99.0,0.5236,209700.0
22789,88.0,0.5236,206300.0
7429,28.0,0.5236,223700.0
5,0.0,0.5236,223700.0
32005,124.0,0.5236,195800.0
21253,82.0,0.5236,198800.0
22021,85.0,0.5236,212000.0
34565,134.0,0.5236,187800.0
17413,67.0,0.5236,204500.0
44293,172.0,0.5236,55920.0
22533,87.0,0.5236,211500.0
23301,90.0,0.5236,193100.0
261,0.0,0.5236,223700.0
16133,62.0,0.5236,193300.0
42501,165.0,0.5236,137400.0
9477,36.0,0.5236,223600.0
9989,38.0,0.5236,223600.0
34309,133.0,0.5236,191300.0
13061,50.0,0.5236,220100.0
17157,66.0,0.5236,211800.0
4613,17.0,0.5236,223700.0
23557,91.0,0.5236,207600.0
773,2.0,0.5236,223700.0
26885,104.0,0.5236,191900.0
17925,69.0,0.5236,196800.0
45061,175.0,0.5236,17460.0
15621,60.0,0.5236,211400.0
24837,96.0,0.5236,195100.0
3333,12.0,0.5236,223700.0
40197,156.0,0.5236,159000.0
2309,8.0,0.5236,223700.0
27397,106.0,0.5236,209100.0
9733,37.0,0.5236,223600.0
19973,77.0,0.5236,204600.0
32773,127.0,0.5236,187900.0
11525,44.0,0.5236,223500.0
11781,45.0,0.5236,223500.0
32517,126.0,0.5236,188300.0
39429,153.0,0.5236,161800.0
10245,39.0,0.5236,223600.0
37637,146.0,0.5236,170300.0
33285,129.0,0.5236,191600.0
35077,136.0,0.5236,181700.0
26117,101.0,0.5236,208900.0
33797,131.0,0.5236,188700.0
20485,79.0,0.5236,213500.0
29701,115.0,0.5236,191200.0
38149,148.0,0.5236,163200.0
36101,140.0,0.5236,172700.0
50437,196.0,0.5236,27750.0
28165,109.0,0.5236,191500.0
4357,16.0,0.5236,223700.0
27653,107.0,0.5236,204700.0
47877,186.0,0.5236,25370.0
517,1.0,0.5236,223700.0
22277,86.0,0.5236,214500.0
13829,53.0,0.5236,202600.0
37893,147.0,0.5236,170400.0
13573,52.0,0.5236,208600.0
40453,157.0,0.5236,152200.0
3845,14.0,0.5236,223700.0
41477,161.0,0.5236,141200.0
36357,141.0,0.5236,179800.0
49413,192.0,0.5236,64510.0
41989,163.0,0.5236,142700.0
31493,122.0,0.5236,192100.0
5125,19.0,0.5236,223700.0
48133,187.0,0.5236,40110.0
30981,120.0,0.5236,194100.0
28421,110.0,0.5236,186900.0
18181,70.0,0.5236,201800.0
29957,116.0,0.5236,189100.0
51461,200.0,0.5236,33720.0
51205,199.0,0.5236,38760.0
36869,143.0,0.5236,172400.0
15365,59.0,0.5236,216800.0
47365,184.0,0.5236,9016.0
31237,121.0,0.5236,182100.0
39685,154.0,0.5236,168100.0
6149,23.0,0.5236,223700.0
43781,170.0,0.5236,89990.0
13317,51.0,0.5236,215800.0
12293,47.0,0.5236,223100.0
49925,194.0,0.5236,46070.0
50181,195.0,0.5236,34820.0
35845,139.0,0.5236,177700.0
2821,10.0,0.5236,223700.0
38917,151.0,0.5236,165500.0
14085,54.0,0.5236,201100.0
4869,18.0,0.5236,223700.0
46597,181.0,0.5236,7114.0
50693,197.0,0.5236,31120.0
26373,102.0,0.5236,201900.0
40965,159.0,0.5236,136200.0
21765,84.0,0.5236,203500.0
1797,6.0,0.5236,223700.0
34821,135.0,0.5236,173000.0
28933,112.0,0.5236,203900.0
50949,198.0,0.5236,36960.0
46853,182.0,0.5236,8875.0
20741,80.0,0.5236,214200.0
2565,9.0,0.5236,223700.0
7941,30.0,0.5236,223600.0
48901,190.0,0.5236,61310.0
16645,64.0,0.5236,208300.0
40709,158.0,0.5236,142300.0
31749,123.0,0.5236,199000.0
6661,25.0,0.5236,223700.0
20229,78.0,0.5236,209500.0
44037,171.0,0.5236,72200.0
12805,49.0,0.5236,222000.0
7685,29.0,0.5236,223600.0
1541,5.0,0.5236,223700.0
1285,4.0,0.5236,223700.0
16389,63.0,0.5236,200600.0
18949,73.0,0.5236,211600.0
25093,97.0,0.5236,196400.0
1029,3.0,0.5236,223700.0
33541,130.0,0.5236,182800.0
41733,162.0,0.5236,142900.0
49670,193.0,0.6283,14300.0
28934,112.0,0.6283,0.03728
43014,167.0,0.6283,3780.0
35078,136.0,0.6283,5.097
20486,79.0,0.6283,5.209e-06
39686,154.0,0.6283,280.1
45574,177.0,0.6283,21600.0
27654,107.0,0.6283,0.006936
14854,57.0,0.6283,1.239e-07
41990,163.0,0.6283,2261.0
44550,173.0,0.6283,13720.0
24070,93.0,0.6283,0.0006507
45318,176.0,0.6283,22360.0
5638,21.0,0.6283,7.703e-13
6662,25.0,0.6283,6.135e-13
47622,185.0,0.6283,12430.0
39942,155.0,0.6283,291.4
27398,106.0,0.6283,0.00601
3590,13.0,0.6283,1.077e-12
8966,34.0,0.6283,1.617e-12
15622,60.0,0.6283,1.386e-07
36102,140.0,0.6283,10.29
3078,11.0,0.6283,2.953e-13
19974,77.0,0.6283,9.621e-06
8710,33.0,0.6283,1.389e-12
26374,102.0,0.6283,0.004864
7174,27.0,0.6283,1.779e-13
31494,122.0,0.6283,1.295
6150,23.0,0.6283,8.184e-13
17158,66.0,0.6283,1.244e-06
31238,121.0,0.6283,1.166
45830,178.0,0.6283,13360.0
36358,141.0,0.6283,22.91
1286,4.0,0.6283,6.924e-13
16390,63.0,0.6283,3.063e-07
40710,158.0,0.6283,1348.0
41734,162.0,0.6283,1738.0
31750,123.0,0.6283,2.32
12038,46.0,0.6283,3.343e-11
10758,41.0,0.6283,8.406e-12
1030,3.0,0.6283,6.439e-13
30726,119.0,0.6283,0.6819
6918,26.0,0.6283,1.73e-13
35846,139.0,0.6283,10.92
19718,76.0,0.6283,1.011e-05
15878,61.0,0.6283,1.344e-07
12294,47.0,0.6283,6.065e-11
23814,92.0,0.6283,0.000346
48390,188.0,0.6283,13400.0
50694,197.0,0.6283,16910.0
5894,22.0,0.6283,6.683e-13
24326,94.0,0.6283,0.0008892
34822,135.0,0.6283,6.562
25350,98.0,0.6283,0.001951
20742,80.0,0.6283,4.96e-06
20998,81.0,0.6283,8.508e-06
15110,58.0,0.6283,1.748e-07
40966,159.0,0.6283,1426.0
35334,137.0,0.6283,7.012
47878,186.0,0.6283,13920.0
30982,120.0,0.6283,0.8621
42502,165.0,0.6283,2372.0
3846,14.0,0.6283,7.38e-13
15366,59.0,0.6283,1.826e-07
35590,138.0,0.6283,5.151
22534,87.0,0.6283,7.495e-05
48134,187.0,0.6283,14260.0
16134,62.0,0.6283,1.694e-07
34566,134.0,0.6283,4.603
32006,124.0,0.6283,2.657
39430,153.0,0.6283,209.5
16646,64.0,0.6283,6.068e-07
20230,78.0,0.6283,5.775e-06
22790,88.0,0.6283,0.0001326
2054,7.0,0.6283,3.271e-13
3334,12.0,0.6283,8.042e-13
11782,45.0,0.6283,2.744e-11
45062,175.0,0.6283,21460.0
42758,166.0,0.6283,2633.0
39174,152.0,0.6283,255.7
16902,65.0,0.6283,9.877e-07
9734,37.0,0.6283,2.236e-12
44806,174.0,0.6283,17740.0
6406,24.0,0.6283,9.821e-13
28678,111.0,0.6283,0.01745
36614,142.0,0.6283,25.65
50438,196.0,0.6283,16310.0
34310,133.0,0.6283,6.002
26886,104.0,0.6283,0.01155
28422,110.0,0.6283,0.03035
2822,10.0,0.6283,3.131e-13
41222,160.0,0.6283,1293.0
41478,161.0,0.6283,1374.0
17670,68.0,0.6283,1.365e-06
22278,86.0,0.6283,5.451e-05
38150,148.0,0.6283,88.82
21510,83.0,0.6283,3.864e-05
24838,96.0,0.6283,0.001038
19206,74.0,0.6283,3.821e-06
13574,52.0,0.6283,4.119e-08
51462,200.0,0.6283,21540.0
774,2.0,0.6283,7.299e-13
23558,91.0,0.6283,0.0001583
18182,70.0,0.6283,1.808e-06
33542,130.0,0.6283,7.55
23046,89.0,0.6283,0.0001552
46342,180.0,0.6283,4442.0
30214,117.0,0.6283,0.2386
34054,132.0,0.6283,6.286
46854,182.0,0.6283,5244.0
24582,95.0,0.6283,0.0009791
2566,9.0,0.6283,4.789e-13
13318,51.0,0.6283,1.459e-08
33286,129.0,0.6283,5.079
4870,18.0,0.6283,7.596e-14
29190,113.0,0.6283,0.06888
32774,127.0,0.6283,4.748
29702,115.0,0.6283,0.1576
14342,55.0,0.6283,5.908e-08
9222,35.0,0.6283,1.632e-12
26118,101.0,0.6283,0.003629
5382,20.0,0.6283,6.799e-13
38918,151.0,0.6283,127.4
50950,198.0,0.6283,11620.0
18950,73.0,0.6283,2.269e-06
47366,184.0,0.6283,10170.0
33798,131.0,0.6283,7.277
51206,199.0,0.6283,13350.0
37638,146.0,0.6283,58.33
37894,147.0,0.6283,68.4
11526,44.0,0.6283,2.314e-11
5126,19.0,0.6283,2.016e-13
40198,156.0,0.6283,547.1
518,1.0,0.6283,3.552e-13
13830,53.0,0.6283,5.732e-08
17926,69.0,0.6283,1.68e-06
29958,116.0,0.6283,0.1808
40454,157.0,0.6283,675.8
49414,192.0,0.6283,11760.0
4358,16.0,0.6283,7.033e-13
28166,109.0,0.6283,0.01767
7686,29.0,0.6283,5.925e-13
10246,39.0,0.6283,3.242e-12
1798,6.0,0.6283,8.686e-13
50182,195.0,0.6283,13880.0
21766,84.0,0.6283,3.231e-05
46598,181.0,0.6283,3845.0
14086,54.0,0.6283,6.938e-08
49926,194.0,0.6283,11810.0
7942,30.0,0.6283,5.71e-13
44038,171.0,0.6283,8322.0
48902,190.0,0.6283,6469.0
12806,49.0,0.6283,7.817e-10
1542,5.0,0.6283,1.035e-12
43782,170.0,0.6283,5507.0
32518,126.0,0.6283,4.008
25094,97.0,0.6283,0.001497
2310,8.0,0.6283,2.586e-13
43526,169.0,0.6283,4032.0
32262,125.0,0.6283,3.633
37382,145.0,0.6283,58.58
12550,48.0,0.6283,1.921e-10
49158,191.0,0.6283,6309.0
9478,36.0,0.6283,1.922e-12
11270,43.0,0.6283,1.828e-11
25862,100.0,0.6283,0.00304
19462,75.0,0.6283,5.744e-06
43270,168.0,0.6283,3014.0
17414,67.0,0.6283,1.368e-06
29446,114.0,0.6283,0.08286
262,0.0,0.6283,3.503e-14
37126,144.0,0.6283,41.87
36870,143.0,0.6283,35.11
38406,149.0,0.6283,95.41
4614,17.0,0.6283,4.727e-13
44294,172.0,0.6283,11080.0
46086,179.0,0.6283,7916.0
13062,50.0,0.6283,3.253e-09
25606,99.0,0.6283,0.002772
23302,90.0,0.6283,0.0001485
33030,128.0,0.6283,5.578
42246,164.0,0.6283,2572.0
27142,105.0,0.6283,0.009909
14598,56.0,0.6283,7.657e-08
27910,108.0,0.6283,0.007315
47110,183.0,0.6283,6791.0
18694,72.0,0.6283,1.734e-06
9990,38.0,0.6283,2.459e-12
22022,85.0,0.6283,2.593e-05
8454,32.0,0.6283,8.902e-13
4102,15.0,0.6283,5.583e-13
48646,189.0,0.6283,11480.0
8198,31.0,0.6283,5.618e-13
7430,28.0,0.6283,4.307e-13
6,0.0,0.6283,3.503e-14
38662,150.0,0.6283,118.2
30470,118.0,0.6283,0.5159
21254,82.0,0.6283,2.461e-05
26630,103.0,0.6283,0.007684
11014,42.0,0.6283,1.296e-11
18438,71.0,0.6283,1.831e-06
10502,40.0,0.6283,5.134e-12
4615,17.0,0.733,1.213e-13
20231,78.0,0.733,5.516e-07
13063,50.0,0.733,1.766e-10
7943,30.0,0.733,1.505e-13
26375,102.0,0.733,0.0001841
46599,181.0,0.733,12510.0
19975,77.0,0.733,3.691e-07
28935,112.0,0.733,0.006858
35079,136.0,0.733,15.5
43783,170.0,0.733,5840.0
20487,79.0,0.733,6.078e-07
3591,13.0,0.733,7.018e-14
3847,14.0,0.733,8.047e-14
38663,150.0,0.733,383.8
13831,53.0,0.733,1.989e-09
30983,120.0,0.733,0.04483
45319,176.0,0.733,11790.0
8967,34.0,0.733,2.108e-13
519,1.0,0.733,1.314e-13
16647,64.0,0.733,1.032e-08
4359,16.0,0.733,2.047e-13
26631,103.0,0.733,0.0004873
11271,43.0,0.733,9.106e-12
47879,186.0,0.733,12400.0
37895,147.0,0.733,386.4
5127,19.0,0.733,1.265e-13
29447,114.0,0.733,0.007085
36103,140.0,0.733,45.45
45575,177.0,0.733,15200.0
10247,39.0,0.733,1.156e-12
33031,128.0,0.733,1.305
24071,93.0,0.733,2.775e-05
2311,8.0,0.733,1.09e-13
28167,109.0,0.733,0.002456
27399,106.0,0.733,0.001255
32519,126.0,0.733,0.7465
35591,138.0,0.733,30.4
39687,154.0,0.733,1146.0
18951,73.0,0.733,6.104e-08
9735,37.0,0.733,3.406e-13
40967,159.0,0.733,5508.0
26119,101.0,0.733,0.0001137
15367,59.0,0.733,4.104e-09
43271,168.0,0.733,7262.0
29703,115.0,0.733,0.0166
12039,46.0,0.733,4.138e-11
31239,121.0,0.733,0.159
16391,63.0,0.733,1.445e-08
49159,191.0,0.733,7051.0
32775,127.0,0.733,1.259
4871,18.0,0.733,1.405e-14
10759,41.0,0.733,3.912e-12
13319,51.0,0.733,3.543e-10
35847,139.0,0.733,66.76
2567,9.0,0.733,1.292e-14
8199,31.0,0.733,7.578e-14
42247,164.0,0.733,4404.0
18695,72.0,0.733,6.601e-08
46855,182.0,0.733,13800.0
8455,32.0,0.733,1.192e-14
6151,23.0,0.733,8.617e-14
43527,169.0,0.733,7604.0
47111,183.0,0.733,17190.0
15879,61.0,0.733,7.396e-09
35335,137.0,0.733,17.15
33287,129.0,0.733,2.542
45063,175.0,0.733,11450.0
38151,148.0,0.733,391.7
6663,25.0,0.733,1.677e-13
22023,85.0,0.733,4.008e-06
16135,62.0,0.733,1.192e-08
33543,130.0,0.733,1.971
39431,153.0,0.733,1419.0
7,0.0,0.733,1.019e-14
51463,200.0,0.733,3912.0
23303,90.0,0.733,2.238e-05
13575,52.0,0.733,1.018e-09
31495,122.0,0.733,0.3877
9479,36.0,0.733,2.555e-13
12807,49.0,0.733,1.036e-10
21767,84.0,0.733,3.971e-06
24839,96.0,0.733,3.531e-05
2055,7.0,0.733,2.06e-13
18183,70.0,0.733,2.472e-08
27655,107.0,0.733,0.0009502
42759,166.0,0.733,5963.0
22279,86.0,0.733,5.631e-06
18439,71.0,0.733,5.319e-08
48135,187.0,0.733,9331.0
38407,149.0,0.733,340.8
41479,161.0,0.733,4439.0
28423,110.0,0.733,0.006589
6407,24.0,0.733,1.448e-13
22791,88.0,0.733,1.089e-05
15623,60.0,0.733,6.142e-09
49415,192.0,0.733,5927.0
43015,167.0,0.733,6255.0
49671,193.0,0.733,4675.0
23047,89.0,0.733,2.805e-05
42503,165.0,0.733,3780.0
19719,76.0,0.733,3.883e-07
2823,10.0,0.733,1.291e-13
263,0.0,0.733,1.019e-14
25351,98.0,0.733,6.282e-05
41223,160.0,0.733,5548.0
17671,68.0,0.733,6.54e-08
23815,92.0,0.733,2.071e-05
48391,188.0,0.733,7192.0
9991,38.0,0.733,6.767e-13
21511,83.0,0.733,5.106e-06
34311,133.0,0.733,2.724
37127,144.0,0.733,102.5
19207,74.0,0.733,1.249e-07
24327,94.0,0.733,2.747e-05
14855,57.0,0.733,3.247e-09
25607,99.0,0.733,6.699e-05
775,2.0,0.733,2.029e-13
5895,22.0,0.733,6.596e-14
48647,189.0,0.733,6719.0
23559,91.0,0.733,5.694e-06
32263,125.0,0.733,0.7275
17159,66.0,0.733,1.723e-08
1799,6.0,0.733,1.473e-13
30727,119.0,0.733,0.06795
38919,151.0,0.733,776.6
46343,180.0,0.733,14950.0
6919,26.0,0.733,1.243e-13
36615,142.0,0.733,51.07
16903,65.0,0.733,1.273e-08
39175,152.0,0.733,1270.0
34055,132.0,0.733,1.543
21255,82.0,0.733,3.502e-06
30215,117.0,0.733,0.02773
11015,42.0,0.733,6.29e-12
32007,124.0,0.733,0.6343
15111,58.0,0.733,3.151e-09
28679,111.0,0.733,0.009615
34567,134.0,0.733,5.012
17415,67.0,0.733,2.186e-08
45831,178.0,0.733,19800.0
20999,81.0,0.733,1.762e-06
24583,95.0,0.733,2.075e-05
5383,20.0,0.733,2.096e-13
12551,48.0,0.733,7.676e-11
22535,87.0,0.733,5.962e-06
10503,40.0,0.733,2.089e-12
29191,113.0,0.733,0.006242
14343,55.0,0.733,9.419e-10
44295,172.0,0.733,9467.0
41991,163.0,0.733,4617.0
9223,35.0,0.733,2.585e-13
37383,145.0,0.733,277.5
40455,157.0,0.733,2576.0
50951,198.0,0.733,6373.0
20743,80.0,0.733,1.195e-06
47623,185.0,0.733,17000.0
41735,162.0,0.733,3861.0
40711,158.0,0.733,3711.0
50695,197.0,0.733,2205.0
46087,179.0,0.733,20150.0
1287,4.0,0.733,7.787e-14
7687,29.0,0.733,1.501e-13
36871,143.0,0.733,68.38
7175,27.0,0.733,3.492e-14
47367,184.0,0.733,16830.0
36359,141.0,0.733,43.6
5639,21.0,0.733,1.202e-13
33799,131.0,0.733,2.175
51207,199.0,0.733,5495.0
37639,146.0,0.733,380.0
4103,15.0,0.733,1.316e-13
44807,174.0,0.733,12960.0
11783,45.0,0.733,2.519e-11
3079,11.0,0.733,2.196e-13
27143,105.0,0.733,0.0005728
29959,116.0,0.733,0.04506
40199,156.0,0.733,2084.0
3335,12.0,0.733,1.224e-13
26887,104.0,0.733,0.0007254
50439,196.0,0.733,1294.0
17927,69.0,0.733,1.007e-07
39943,155.0,0.733,1732.0
27911,108.0,0.733,0.001232
30471,118.0,0.733,0.05944
25095,97.0,0.733,6.877e-05
7431,28.0,0.733,6.029e-14
12295,47.0,0.733,5.932e-11
31751,123.0,0.733,0.7484
49927,194.0,0.733,4962.0
44551,173.0,0.733,11940.0
34823,135.0,0.733,11.71
11527,44.0,0.733,1.44e-11
14087,54.0,0.733,2.428e-09
8711,33.0,0.733,1.052e-13
44039,171.0,0.733,6713.0
19463,75.0,0.733,2.668e-07
1031,3.0,0.733,1.224e-13
48903,190.0,0.733,8966.0
50183,195.0,0.733,4223.0
1543,5.0,0.733,7.405e-14
14599,56.0,0.733,2.198e-09
25863,100.0,0.733,5.159e-05
16904,65.0,0.8378,1.372e-08
17160,66.0,0.8378,1.678e-08
17416,67.0,0.8378,1.573e-08
16136,62.0,0.8378,6.607e-09
27912,108.0,0.8378,0.0009608
32008,124.0,0.8378,0.2276
34568,134.0,0.8378,4.689
47624,185.0,0.8378,3336.0
25608,99.0,0.8378,9.827e-05
45320,176.0,0.8378,4432.0
5640,21.0,0.8378,2.342e-14
4616,17.0,0.8378,9.599e-15
33032,128.0,0.8378,1.617
42504,165.0,0.8378,2385.0
22792,88.0,0.8378,6.265e-06
264,0.0,0.8378,5.144e-15
12040,46.0,0.8378,4.945e-11
19464,75.0,0.8378,1.404e-07
18440,71.0,0.8378,4.083e-08
35336,137.0,0.8378,11.2
9480,36.0,0.8378,7.68e-14
34312,133.0,0.8378,1.46
3592,13.0,0.8378,3.542e-14
4104,15.0,0.8378,2.379e-14
23304,90.0,0.8378,2.014e-05
11272,43.0,0.8378,6.956e-12
46088,179.0,0.8378,5872.0
40456,157.0,0.8378,1600.0
32264,125.0,0.8378,0.4695
33544,130.0,0.8378,2.056
50184,195.0,0.8378,3037.0
18952,73.0,0.8378,7.897e-08
46600,181.0,0.8378,8644.0
34824,135.0,0.8378,11.2
45576,177.0,0.8378,4784.0
19976,77.0,0.8378,1.95e-07
31752,123.0,0.8378,0.1453
11528,44.0,0.8378,1.438e-11
35080,136.0,0.8378,10.05
1544,5.0,0.8378,1.334e-14
32520,126.0,0.8378,0.3561
4360,16.0,0.8378,2.691e-14
51464,200.0,0.8378,2141.0
28168,109.0,0.8378,0.0021
1288,4.0,0.8378,2.702e-14
49928,194.0,0.8378,3337.0
47368,184.0,0.8378,5105.0
